product_id,predicted_stars,prediction_confidence,topic
B08FD2VSD9,4,0.561477780342102,3
B08FGNPQ9X,2,0.4571705162525177,18
B08FN6WGDQ,3,0.6145768761634827,1
B08FTFXNNB,3,0.8180322051048279,17
B08FY4FG5X,1,0.4443882703781128,1
B08FYB5HHK,3,0.4364626109600067,11
B08G1RW2Q3,4,0.5784748792648315,0
B08G28Z33M,4,0.524183988571167,1
B08G43CCLC,2,0.35005366802215576,-1
B08G8H8DPL,4,0.6235091090202332,4
B08GJ57MKL,4,0.6928133964538574,14
B08GJNM9N7,4,0.5940884947776794,7
B08GM5S4CQ,4,0.48784875869750977,15
B08GSQXLJ2,3,0.4076598286628723,15
B08GTYFC37,2,0.3714204430580139,11
B08GYG6T12,3,0.3616572320461273,11
B08H21B6V7,4,0.6696799397468567,-1
B08H5L8V1L,5,0.508404552936554,0
B08H673XKN,4,0.7744150757789612,4
B08H6B3G96,4,0.4999438524246216,16
B08H6CZSHT,4,0.45165708661079407,16
B08H9Z3XQW,4,0.5912280082702637,1
B08HD7JQHX,3,0.47166916728019714,1
B08HDCWDXD,3,0.6468846201896667,14
B08HDH26JX,4,0.4806045889854431,0
B08HDJ86NZ,4,0.5154909491539001,0
B08HF4W2CT,3,0.51139897108078,5
B08HLC7Z3G,2,0.4461819529533386,2
B08HLZ28QC,4,0.8096948862075806,18
B08HQL67D6,3,0.4428207278251648,-1
B08HV25BBQ,4,0.5612192153930664,5
B08HV83HL3,4,0.5387024879455566,0
B08HVJCW95,4,0.5387024879455566,0
B08HVL8QN3,4,0.5387024879455566,0
B08J4PL1Z3,3,0.6130428314208984,6
B08J7VCT12,4,0.9124500751495361,14
B08J82K4GX,3,0.5084874033927917,3
B08JD36C6H,4,0.577828049659729,11
B08JKPVDKL,4,0.8545956015586853,13
B08JMC1988,3,0.6967414617538452,1
B08JQN8DGZ,3,0.5356394648551941,1
B08JV91JTK,4,0.609034538269043,4
B08JW1GVS7,3,0.4783799648284912,0
B08K36NZSV,5,0.5262895822525024,22
B08K4PSZ3V,4,0.40967729687690735,19
B08K4RDQ71,3,0.4657026529312134,19
B08K9PX15C,4,0.4358896017074585,1
B08KDBLMQP,3,0.552524209022522,4
B08KHM9VBJ,2,0.4663427472114563,18
B08KRMK9LZ,4,0.4587516486644745,19
B08KS2KQTK,3,0.8163214921951294,23
B08L4SBJRY,3,0.5619486570358276,0
B08L5FM4JC,3,0.49671798944473267,11
B08L5HMJVW,3,0.49671798944473267,11
B08L7J3T31,3,0.4754631221294403,13
B08L879JSN,4,0.4416084587574005,3
B08LHTJTBB,4,0.9573925137519836,8
B08LKS3LSP,4,0.5410176515579224,0
B08LPJZSSW,4,0.6125593781471252,8
B08LT9BMPP,3,0.4116709232330322,6
B08LVVTGZK,4,0.7398433089256287,2
B08LW31NQ6,5,0.5856073498725891,6
B08M66K48D,3,0.41355466842651367,25
B08MC57J31,5,0.6459609270095825,-1
B08MCD9JFY,3,0.7246797680854797,19
B08MTCKDYN,4,0.46508216857910156,0
B08MTLLSL8,4,0.6843519806861877,1
B08MV82R99,5,0.5799744725227356,10
B08MVSGXMY,2,0.3874063193798065,10
B08MVXPTDG,4,0.5609342455863953,-1
B08MWJTST6,4,0.6908347010612488,8
B08MXJYB2V,3,0.4506041407585144,4
B08MZNT7GP,3,0.3969791531562805,10
B08MZQBFLN,3,0.47272583842277527,8
B08N1WL9XW,4,0.5504971146583557,-1
B08N6P8G5K,5,0.9085099697113037,2
B08NCKT9FG,5,0.4004177153110504,0
B08NW8GHCJ,5,0.7017627358436584,0
B08P9RYPLR,4,0.6174859404563904,-1
B08PFSZ7FH,4,0.6933205127716064,8
B08PKBMJKS,3,0.43276098370552063,7
B08PPHFXG3,4,0.44974184036254883,21
B08PSQRW2T,5,0.7565236687660217,0
B08PSVBB2X,5,0.7565236687660217,0
B08PV1X771,3,0.41692668199539185,3
B08PZ6HZLT,4,0.5878428220748901,3
B08QDPB1SL,3,0.3686751127243042,0
B08QHLXWV3,2,0.45619383454322815,10
B08QJJCY2Q,4,0.8507553935050964,6
B08QSC1XY8,4,0.6129072308540344,0
B08QSDKFGQ,4,0.705886721611023,0
B08QW937WV,5,0.6529396176338196,10
B08QX1CC14,3,0.3935560882091522,3
B08R69VDHT,5,0.44586578011512756,0
B08R69WBN7,4,0.5321153402328491,0
B08RDWBYCQ,3,0.4830256402492523,-1
B08RHPDNVV,1,0.4272310733795166,7
B08RP2L2NL,3,0.6083409190177917,0
B08RWCZ6SY,4,0.5022163391113281,7
B08RX8G496,3,0.461154043674469,7
B08RZ12GKR,2,0.5573853850364685,7
B08RZ5K9YH,4,0.5267288684844971,0
B08S6RKT4L,3,0.39307835698127747,4
B08S74GTBT,2,0.37888357043266296,1
B08S7V8YTN,4,0.5028553605079651,2
B08SBH499M,4,0.6450826525688171,1
B08SCCG9D4,4,0.5132949352264404,1
B08SJVD8QD,3,0.6189878582954407,13
B08SKZ2RMG,4,0.5494740009307861,20
B08SMJT55F,4,0.8873211145401001,1
B08T8KWNQ9,3,0.5755472183227539,15
B08TDJ5BVF,3,0.46293091773986816,0
B08TDJNM3G,4,0.5507832169532776,-1
B08TGG316Z,5,0.8904779553413391,21
B08TM71L54,4,0.5537120699882507,16
B08TR61BVK,4,0.5799208879470825,8
B08TT63N58,3,0.5362152457237244,4
B08TTRVWKY,4,0.680363655090332,2
B08TV2P1N8,2,0.3636031150817871,1
B08TZD7FQN,2,0.4723565876483917,7
B08V9C4B1J,5,0.7017627358436584,0
B08VB2CMR3,3,0.4442351460456848,17
B08VB34KJ1,3,0.4442351460456848,17
B08VB57558,5,0.5526596307754517,9
B08VF8V79P,2,0.32658398151397705,0
B08VFF6JQ8,3,0.4407656490802765,0
B08VGDBF3B,4,0.4421731233596802,24
B08VGFX2B6,4,0.5592348575592041,24
B08VGM3YMF,4,0.4496189057826996,24
B08VJFYH6N,4,0.5246668457984924,0
B08VRMK55F,3,0.47595566511154175,1
B08VS3YLRK,5,0.7758401036262512,0
B08W56G1K9,4,0.6850095391273499,0
B08W9BK4MD,4,0.7284896373748779,24
B08WD18LJZ,4,0.6063462495803833,19
B08WJ86PV2,4,0.5228868722915649,6
B08WKCTFF3,4,0.6256816983222961,8
B08WKFSN84,3,0.37017306685447693,0
B08WKG2MWT,3,0.37017306685447693,0
B08WLY8V9S,4,0.5932915806770325,6
B08WRBG3XW,4,0.2987530827522278,0
B08WRKSF9D,2,0.321787029504776,15
B08WRWPM22,4,0.2205483764410019,0
B08WWKM5HQ,2,0.4390314519405365,-1
B08X77LM8C,3,0.5017143487930298,1
B08XLR6DSB,3,0.566804051399231,20
B08XMG618K,4,0.5548399686813354,0
B08XMSKKMM,2,0.46424540877342224,7
B08XNL93PL,3,0.38157013058662415,19
B08XXF5V6G,3,0.5541232228279114,3
B08XXVXP3J,2,0.5323587656021118,11
B08Y1SJVV5,4,0.5090724229812622,0
B08Y1TFSP6,4,0.4813832640647888,0
B08Y55LPBF,3,0.43777793645858765,7
B08Y57TPDM,4,0.4559522569179535,-1
B08Y5KXR6Z,4,0.5043865442276001,0
B08Y5QJTVK,4,0.7179401516914368,0
B08Y5QJXSR,4,0.5151551961898804,7
B08Y7MXFMK,2,0.5180561542510986,6
B08YD264ZS,4,0.8063621520996094,8
B08YDFX7Y1,3,0.5306717157363892,6
B08YK7BBD2,3,0.5545857548713684,-1
B08YRMBK9R,2,0.44291016459465027,-1
B08YXJJW8H,4,0.7492696046829224,7
B08ZHYNTM1,4,0.6485258936882019,-1
B08ZJDWTJ1,4,0.5988542437553406,11
B08ZN4B121,2,0.5206170082092285,8
B08ZXZ362Z,3,0.7930942177772522,20
B09127FZCK,2,0.46149471402168274,7
B0912WJ87V,4,0.5785593390464783,14
B09163Q5CD,3,0.40776240825653076,21
B091JF2TFD,3,0.4275399446487427,1
B091KNVNS9,3,0.47397109866142273,2
B091V8HK8Z,3,0.49893736839294434,-1
B0926V9CTV,4,0.7194525599479675,8
B092BJMT8Q,4,0.485634982585907,3
B092BL5DCX,4,0.485634982585907,3
B092JHPL72,4,0.7651293277740479,8
B092R48XXB,4,0.4853488802909851,18
B092X94QNQ,3,0.4461582601070404,1
B093QCY6YJ,4,0.5898809432983398,18
B093ZNQZ2Y,2,0.5001760721206665,7
B0941392C8,4,0.24734964966773987,0
B09474JWN6,5,0.5681909918785095,20
B0949FPSFY,3,0.44943827390670776,23
B0949SBKMP,4,0.46689125895500183,5
B094DQWV9B,4,0.7464374899864197,0
B094G9L9LT,2,0.5385723114013672,2
B094JB13XL,3,0.42000529170036316,5
B094JNXNPV,3,0.4894229769706726,0
B094QZLJQ6,4,0.5004823207855225,11
B094YFFSMY,4,0.46760937571525574,8
B095244Q22,2,0.35309532284736633,0
B095JPKPH3,4,0.48432427644729614,3
B095JQVC7N,4,0.48432427644729614,3
B095K14P86,4,0.473403662443161,23
B095PWLLY6,4,0.6657825708389282,-1
B095RTJH1M,4,0.7158318161964417,25
B095X38CJS,4,0.4868060052394867,12
B095XCRDQW,4,0.3751697838306427,24
B096MSW6CT,4,0.5388554930686951,4
B096NTB9XT,2,0.311841756105423,22
B096TWZRJC,4,0.8524527549743652,8
B096VF5YYF,2,0.44714975357055664,5
B096YCN3SD,3,0.52384352684021,2
B0971DWFDT,4,0.6846400499343872,0
B0972BQ2RS,3,0.46432748436927795,5
B0974G5Q2Y,5,0.43729686737060547,0
B0974H97TJ,5,0.4004177153110504,0
B0977CGNJJ,5,0.5732976198196411,4
B0978V2CP6,4,0.5342294573783875,-1
B097C564GC,3,0.4579055905342102,0
B097JQ1J5G,2,0.5921083688735962,0
B097JVLW3L,2,0.3679716885089874,17
B097MKZHNV,4,0.5094071626663208,15
B097R25DP7,3,0.48007601499557495,5
B097R2V1W8,3,0.35784024000167847,15
B097R3XH9R,3,0.5051061511039734,15
B097R45BH8,4,0.4861588180065155,15
B097R4D42G,4,0.5807130336761475,15
B097RJ867P,5,0.5379032492637634,2
B097RN7BBK,3,0.5954014658927917,-1
B097XJQZ8H,4,0.482051819562912,4
B097ZQTDVZ,3,0.4272722005844116,7
B0981XSZJ7,4,0.5541946887969971,0
B0989W6J2F,5,0.5349203944206238,-1
B098JYT4SY,4,0.5615917444229126,6
B098K3H92Z,3,0.4566201865673065,0
B098LCVYPW,3,0.5242087244987488,7
B098NS6PVG,4,0.4682747721672058,0
B098QXR9X2,2,0.39512041211128235,0
B098R25TGC,3,0.5243114829063416,1
B098T9CJVQ,4,0.5027454495429993,-1
B098TV3L96,4,0.42101824283599854,7
B09939XJX8,4,0.6715908646583557,19
B0993BB11X,4,0.5415493845939636,-1
B0994GFWBH,3,0.4917406141757965,0
B0994GP1CX,3,0.6156132817268372,-1
B099FDW2ZF,4,0.7269246578216553,10
B099K9ZX65,4,0.3829796314239502,3
B099PR2GQJ,2,0.2827658951282501,10
B099S26HWG,3,0.49568817019462585,12
B099SD8PRP,5,0.7712268233299255,6
B099Z83VRC,4,0.6192563772201538,2
B09B125CFJ,4,0.4238632321357727,7
B09B9SPC7F,3,0.592218279838562,8
B09BCNQ9R2,5,0.5990447998046875,19
B09BF8JBWX,3,0.4858943819999695,17
B09BL2KHQW,4,0.4463037848472595,13
B09BN2NPBD,3,0.41173139214515686,8
B09BNXQ6BR,3,0.42000529170036316,5
B09BVCVTBC,4,0.4839683473110199,6
B09BW2GP18,2,0.4724731743335724,0
B09BW334ML,4,0.5930665731430054,7
B09C635BMM,3,0.5071254968643188,7
B09C6FML9B,2,0.40603500604629517,0
B09C6H53KH,5,0.47440052032470703,0
B09C6HWG18,3,0.3763136863708496,0
B09C6HXFC1,5,0.8234784603118896,0
B09CGLY5CX,3,0.43294379115104675,10
B09CKSYBLR,4,0.6427185535430908,4
B09CMM3VGK,3,0.44388672709465027,0
B09CMP1SC8,4,0.49126240611076355,0
B09CMQRQM6,4,0.6576011776924133,0
B09CTRPSJR,4,0.5916712284088135,19
B09CTWFV5W,3,0.37456387281417847,2
B09CYTJV3N,1,0.5026083588600159,17
B09DDCQFMT,2,0.4501652121543884,7
B09DG9VNWB,3,0.5130652785301208,5
B09DL9978Y,4,0.9546984434127808,15
B09DSQXCM8,4,0.5749757289886475,20
B09DSXK8JX,4,0.4212164878845215,3
B09F3PDDRF,3,0.45713797211647034,11
B09F5Z694W,4,0.7377195358276367,12
B09F6D21BY,1,0.7756259441375732,7
B09F6KL23R,3,0.415578693151474,4
B09F6S8BT6,3,0.45580896735191345,3
B09F6VHQXB,3,0.459577739238739,3
B09F9YQQ7B,4,0.40467438101768494,7
B09FFK1PQG,5,0.37682396173477173,0
B09FHHTL8L,2,0.5850325226783752,-1
B09FKDH6FS,4,0.5350989699363708,17
B09FPP3R1D,3,0.29943716526031494,2
B09FZ89DK6,2,0.406324565410614,14
B09G2VTHQM,4,0.9659546613693237,23
B09G5TSGXV,3,0.6702520251274109,0
B09GB5B4BK,4,0.5907047390937805,6
B09GBBJV72,4,0.8299561738967896,6
B09GFLXVH9,4,0.6223270297050476,9
B09GFM8CGS,4,0.6223270297050476,9
B09GFN8WZL,4,0.8942688703536987,19
B09GFPN6TP,4,0.6223270297050476,9
B09GFPVD9Y,4,0.6223270297050476,9
B09GFWJDY1,3,0.44131797552108765,1
B09GP6FBZT,4,0.5822325348854065,25
B09GYBZPHF,3,0.522844135761261,4
B09H34V36W,4,0.5111729502677917,10
B09H39KTTB,4,0.39384081959724426,7
B09H3BXWTK,3,0.44222259521484375,13
B09H7JDJCW,4,0.37191241979599,23
B09HCH3JZG,4,0.4241579473018646,21
B09HK9JH4F,4,0.4252412021160126,7
B09HN7LD5L,3,0.5618216395378113,8
B09HQSV46W,2,0.5016183853149414,3
B09HS1NDRQ,3,0.6604106426239014,24
B09HSKYMB3,3,0.5739545226097107,17
B09HV71RL1,4,0.49821603298187256,0
B09J2MM5C6,4,0.4028184115886688,25
B09J2QCKKM,2,0.4718341827392578,-1
B09J2SCVQT,4,0.30561041831970215,4
B09J4YQYX3,4,0.7760633826255798,2
B09JFR8H3Q,2,0.29628103971481323,22
B09JKNF147,4,0.5455605983734131,3
B09JN37WBX,3,0.4460974931716919,20
B09JPC82QC,4,0.41564980149269104,3
B09JS562TP,3,0.8630664348602295,1
B09JS94MBV,3,0.8630664348602295,1
B09JSW16QD,4,0.42134028673171997,0
B09KGV7WSV,4,0.5025339722633362,19
B09KH58JZR,2,0.46013006567955017,0
B09KLVMZ3B,3,0.41157522797584534,0
B09KNMLH4Y,5,0.8738161325454712,20
B09KPXTZXN,4,0.5917596817016602,-1
B09KRHXTLN,3,0.39472684264183044,10
B09L835C3V,4,0.4252412021160126,7
B09L8DSSFH,2,0.42675042152404785,7
B09L8DT7D6,3,0.5435272455215454,7
B09LD3116F,4,0.7887281179428101,17
B09LH32678,4,0.6509564518928528,2
B09LHXNZLR,3,0.46622276306152344,18
B09LHYZ3GJ,3,0.452711820602417,9
B09LHZSMRR,3,0.452711820602417,9
B09LJ116B5,3,0.452711820602417,9
B09LMMFW3S,3,0.5839363932609558,0
B09LQH3SD9,3,0.40142378211021423,10
B09LQQYNZQ,2,0.4141641855239868,3
B09LRZYBH1,4,0.43346530199050903,1
B09LV13JFB,1,0.6476723551750183,7
B09LV1CMGH,3,0.45955783128738403,10
B09M3F4HGB,4,0.47478625178337097,10
B09M869Z5V,3,0.5054807066917419,11
B09M8888DM,4,0.4999086558818817,6
B09MB3DKG1,2,0.4774833619594574,10
B09MDCZJXS,4,0.47233322262763977,1
B09MFR93KS,4,0.5186035633087158,4
B09MJ77786,3,0.3336579203605652,3
B09MKG4ZCM,3,0.3953416347503662,18
B09MKP344P,3,0.4459517300128937,9
B09MM6P76N,4,0.5634163618087769,7
B09MMD1FDN,3,0.3915562033653259,7
B09MQ9PDHR,3,0.4789981245994568,10
B09MQSCJQ1,4,0.5278487801551819,5
B09MT6XSFW,2,0.344237357378006,11
B09MT84WV5,2,0.4090839624404907,11
B09MT94QLL,3,0.4965970516204834,-1
B09MTLG4TP,5,0.5428540706634521,20
B09MY4W73Q,3,0.5278167128562927,25
B09MZ6WZ6V,4,0.6017617583274841,24
B09MZCQYHZ,4,0.5415493845939636,0
B09N3BFP4M,3,0.6013204455375671,15
B09N3ZNHTY,2,0.39019009470939636,1
B09N6TTHT6,4,0.6384091973304749,19
B09NBZ36F7,3,0.4502806067466736,2
B09NC2TY11,4,0.4540765881538391,5
B09ND94ZRG,3,0.4929395616054535,1
B09NFSHCWN,2,0.4600077271461487,10
B09NHVCHS9,4,0.41471540927886963,-1
B09NJN8L25,4,0.6174859404563904,-1
B09NKZXMWJ,4,0.5511700510978699,-1
B09NL4DCXK,4,0.4458940923213959,0
B09NL4DJ2Z,4,0.6174859404563904,-1
B09NL7LBWT,4,0.5250881314277649,20
B09NNGHG22,3,0.3284095823764801,3
B09NNHFSSF,5,0.48046672344207764,17
B09NNJ9WYM,2,0.4971076548099518,3
B09NNZ1GF7,4,0.5161877274513245,20
B09NR6G588,1,0.45744478702545166,1
B09NS5TKPN,3,0.5343919396400452,10
B09NTHQRW3,4,0.5108619332313538,4
B09NVPJ3P4,4,0.6445555090904236,5
B09NVPSCQT,4,0.5233955979347229,5
B09NY6TRXG,2,0.5805088877677917,17
B09NY7W8YD,3,0.43413570523262024,-1
B09P182Z2H,3,0.40074846148490906,-1
B09P18XVW6,4,0.6047906279563904,5
B09P1MFKG1,5,0.6235682964324951,10
B09P22HXH6,4,0.6002222895622253,9
B09P564ZTJ,3,0.47838830947875977,19
B09P858DK8,4,0.8162106871604919,-1
B09P8M18QM,2,0.4489419460296631,7
B09PDZNSBG,4,0.5285496115684509,16
B09PL79D2X,3,0.5076704621315002,1
B09PLD9TCD,4,0.4212164878845215,3
B09PLFJ7ZW,4,0.6047906279563904,5
B09PNKXSKF,4,0.6362681984901428,5
B09PNR6F8Q,4,0.6665341258049011,0
B09PTT8DZF,3,0.38856223225593567,0
B09Q3M3WLJ,3,0.482776403427124,25
B09Q5P2MT3,4,0.6126866340637207,3
B09Q5SWVBJ,4,0.6126866340637207,3
B09Q8HMKZX,5,0.2668357491493225,0
B09Q8WQ5QJ,3,0.45795828104019165,0
B09QGZFBPM,3,0.37017306685447693,0
B09QGZM8QB,3,0.37017306685447693,0
B09QS8V5N8,4,0.3332114517688751,9
B09QS9CWLV,4,0.3332114517688751,9
B09QS9X16F,4,0.3332114517688751,9
B09QS9X9L8,4,0.3332114517688751,9
B09R1YFL6S,3,0.3683365285396576,10
B09R83SFYV,3,0.4197061359882355,20
B09RF2QXGX,4,0.7389093637466431,25
B09RFB2SJQ,4,0.5763275623321533,5
B09RFC46VP,3,0.43777793645858765,7
B09RKFBCV7,4,0.5221808552742004,5
B09RMQYHLH,3,0.46122103929519653,9
B09RQRZW2X,2,0.5083500146865845,7
B09RWQ7YR6,4,0.4680945873260498,3
B09RWZRCP1,2,0.42074665427207947,0
B09RX1FK54,2,0.3747986853122711,0
B09RZS1NQT,4,0.5662556290626526,0
B09SB6SJB4,4,0.6958887577056885,0
B09SDDQQKP,4,0.9862040281295776,14
B09SFRNKSR,5,0.6378593444824219,20
B09SGGRKV8,3,0.4827468991279602,1
B09SJ1FTYV,4,0.5735363960266113,5
B09SPTNG58,3,0.5156515836715698,-1
B09SZ5TWHW,2,0.5302301645278931,14
B09T2S8X9C,4,0.5121632814407349,9
B09T2WRLJJ,4,0.5121632814407349,9
B09T37CKQ5,4,0.4458940923213959,0
B09T39K9YL,4,0.5121632814407349,9
B09T3H12GV,4,0.6793385148048401,6
B09T3KB6JZ,3,0.41486215591430664,3
B09TBCVJS3,3,0.5755118131637573,5
B09TMZ1MF8,2,0.3130705654621124,11
B09TP5KBN7,3,0.4774441123008728,0
B09TT6BFDX,4,0.706104040145874,7
B09TWH8YHM,4,0.7170827984809875,9
B09TWHTBKQ,4,0.7170827984809875,9
B09TY4MSH3,2,0.48148488998413086,7
B09V12K8NT,3,0.6174795627593994,5
B09V175NP7,3,0.532332718372345,5
B09V17S2BG,3,0.532332718372345,5
B09V2PZDX8,3,0.5075597763061523,-1
B09V2Q4QVQ,3,0.5075597763061523,17
B09VC2D2WG,3,0.48992684483528137,19
B09VCHLSJF,3,0.5092501044273376,3
B09VGKFM7Y,5,0.2563226819038391,0
B09VGS66FV,4,0.8396489024162292,2
B09VH568H7,2,0.44523441791534424,0
B09VKWGZD7,4,0.7286409139633179,-1
B09VL9KFDB,3,0.46044671535491943,-1
B09VPH38JS,4,0.5195508599281311,2
B09VT6JKRP,3,0.46242380142211914,0
B09VZBGL1N,5,0.8593729734420776,-1
B09W5XR9RT,5,0.6325647234916687,0
B09W9V2PXG,4,0.6546844244003296,13
B09WF4Q7B3,3,0.5252047181129456,16
B09WMTJPG7,4,0.6502838730812073,15
B09WN3SRC7,2,0.7600687146186829,3
B09WRMNJ9G,3,0.40826934576034546,9
B09X1M3DHX,4,0.5056456923484802,3
B09X5C9VLK,4,0.37261825799942017,4
B09X5HD5T1,4,0.5906031131744385,23
B09X76VL5L,3,0.4336812198162079,1
B09X79PP8F,2,0.37582311034202576,0
B09X7DY7Q4,3,0.7399514317512512,11
B09XB1R2F3,3,0.6805563569068909,20
B09XB7DPW1,4,0.45603951811790466,17
B09XB7SRQ5,4,0.45603951811790466,17
B09XB8GFBQ,4,0.45603951811790466,17
B09XBJ1CTN,4,0.5280585885047913,0
B09XHXXCFH,4,0.5865163803100586,2
B09XJ1LM7R,1,0.9421408176422119,3
B09XJ5LD6L,2,0.3985598385334015,7
B09XRBJ94N,4,0.797732949256897,2
B09XTQFFCG,5,0.5272015929222107,14
B09XX51X2G,3,0.6393045783042908,8
B09XXZXQC1,3,0.355581670999527,-1
B09Y14JLP3,5,0.846216082572937,8
B09Y358DZQ,2,0.5212955474853516,4
B09Y5FZK9N,4,0.9183617234230042,2
B09Y5MP7C4,3,0.4329228401184082,1
B09YDFDVNS,3,0.5075597763061523,-1
B09YDFKJF8,3,0.5075597763061523,-1
B09YHLPQYT,4,0.6150763630867004,7
B09YL9SN9B,4,0.5461183786392212,3
B09YLFHFDW,3,0.5437353849411011,1
B09YLWT89W,2,0.33333733677864075,22
B09YLX91QR,5,0.63250333070755,0
B09YLXYP7Y,5,0.6551421880722046,0
B09YLYB9PB,5,0.63250333070755,0
B09YV3K34W,4,0.4214916229248047,5
B09YV42QHZ,4,0.5548660159111023,5
B09YV463SW,4,0.5548660159111023,5
B09YV4MW2T,4,0.45566654205322266,5
B09YV4RG4D,4,0.5050752758979797,5
B09YV575RK,3,0.670350968837738,5
B09Z28BQZT,3,0.4838312864303589,8
B09Z6WH2N1,4,0.5152266621589661,0
B09Z7YGV3R,2,0.4430229663848877,8
B09ZDVL7L8,4,0.5330891609191895,13
B09ZHCJDP1,4,0.33705660700798035,6
B09ZK6THRR,4,0.5994210839271545,10
B09ZPJT8B2,4,0.3747829496860504,3
B09ZPL5VYM,5,0.6067622303962708,8
B09ZPM4C2C,4,0.40723323822021484,3
B09ZQK9X8G,3,0.5827900767326355,5
B09ZTZ9N3Q,3,0.39601439237594604,10
B09ZVJXN5L,3,0.40259280800819397,10
B0B12K5BPM,3,0.4670875370502472,1
B0B14MR9L1,4,0.7170827984809875,9
B0B15CPR37,4,0.485634982585907,3
B0B15GSPQW,4,0.485634982585907,3
B0B16KD737,4,0.4426937699317932,3
B0B19VJXQZ,4,0.5917125940322876,14
B0B1F6GQPS,3,0.5739562511444092,1
B0B1MDZV9C,4,0.6607799530029297,14
B0B1NX6JTN,4,0.5639296770095825,25
B0B1YVCJ2Y,4,0.4083259701728821,3
B0B1YY6JJL,4,0.4083259701728821,3
B0B1YZ9CB8,4,0.4083259701728821,3
B0B1YZX72F,4,0.4083259701728821,3
B0B217Z5VK,4,0.42507967352867126,1
B0B21C4BMX,3,0.40720927715301514,0
B0B21XL94T,2,0.4931398034095764,3
B0B23LW7NV,5,0.884469747543335,25
B0B244R4KB,4,0.7097260355949402,25
B0B25DJ352,5,0.4853214919567108,2
B0B25LQQPC,4,0.6117804646492004,11
B0B2931FCV,3,0.6211227178573608,1
B0B296NTFV,3,0.5299922823905945,6
B0B298D54H,4,0.5868289470672607,5
B0B2C5MJN6,3,0.46469953656196594,3
B0B2CPVXHX,4,0.37354108691215515,25
B0B2CWRDB1,4,0.6374138593673706,-1
B0B2CZTCL2,3,0.4621950387954712,2
B0B2DD66GS,2,0.39069297909736633,11
B0B2DD8BQ8,4,0.5489287376403809,2
B0B2DJ5RVQ,5,0.609459400177002,8
B0B2DJDCPX,5,0.6673306226730347,0
B0B2DZ5S6R,4,0.5332687497138977,13
B0B2PQL5N3,4,0.5860077142715454,6
B0B2RBP83P,4,0.6733640432357788,-1
B0B2X35B1K,4,0.3423905372619629,5
B0B31BYXQQ,4,0.6159567832946777,1
B0B31FR4Y2,3,0.5631692409515381,1
B0B3CPQ5PF,2,0.3391527831554413,9
B0B3CQBRB4,2,0.3391527831554413,9
B0B3D39RKV,2,0.3391527831554413,9
B0B3DV7S9B,3,0.6910344362258911,8
B0B3G5XZN5,3,0.5950877666473389,4
B0B3JSWG81,1,0.913167417049408,20
B0B3MMYHYW,3,0.5092501044273376,3
B0B3MQXNFB,4,0.6174859404563904,-1
B0B3MWYCHQ,3,0.3500753343105316,5
B0B3N7LR6K,3,0.4852498769760132,5
B0B3N8VG24,4,0.5504971146583557,-1
B0B3NDPCS9,4,0.5168394446372986,5
B0B3RHX6B6,1,0.44184771180152893,0
B0B3RRWSF6,4,0.5033121705055237,5
B0B3RS9DNF,4,0.5596935153007507,5
B0B3RSDSZ3,4,0.5596935153007507,5
B0B3TBY2YX,4,0.5539242029190063,2
B0B3X2BY3M,5,0.321428120136261,15
B0B3XXSB1K,2,0.38404563069343567,7
B0B3XY5YT4,2,0.38404566049575806,7
B0B466C3G4,4,0.3514082431793213,3
B0B467CCB9,4,0.5496891140937805,21
B0B4DT8MKT,5,0.49183037877082825,0
B0B4F1YC3J,3,0.44900235533714294,9
B0B4F2TTTS,3,0.44900235533714294,9
B0B4F2XCK3,3,0.44900235533714294,9
B0B4F2ZWL3,3,0.44900235533714294,9
B0B4F3QNDM,3,0.44900235533714294,9
B0B4F4QZ1H,3,0.44900235533714294,-1
B0B4F52B5X,3,0.44900235533714294,9
B0B4F5L738,3,0.44900235533714294,9
B0B4G2MWSB,3,0.5393165946006775,0
B0B4HJNPV4,4,0.37035396695137024,0
B0B4HKH19N,3,0.4188341498374939,0
B0B4KPCBSH,1,0.6333463788032532,23
B0B4PPD89B,3,0.5736211538314819,24
B0B4SJKRDF,3,0.3716432750225067,13
B0B4T6MR8N,3,0.4188341498374939,0
B0B4T8RSJ1,3,0.4206830561161041,0
B0B53DS4TF,5,0.5747029185295105,2
B0B53NXFFR,2,0.4358768165111542,5
B0B53QFZPY,2,0.4358768165111542,5
B0B53QLB9H,2,0.4358768165111542,5
B0B54Y2SNX,5,0.5940373539924622,0
B0B56YRBNT,1,0.6119166016578674,17
B0B59K1C8F,2,0.4754774570465088,20
B0B5B6PQCT,1,0.6062749624252319,5
B0B5CGTBKV,1,0.3957929015159607,5
B0B5D39BCD,1,0.3957929015159607,5
B0B5DDJNH4,1,0.3957929015159607,5
B0B5F3YZY4,5,0.5129830241203308,0
B0B5GF6DQD,3,0.43416497111320496,5
B0B5GJRTHB,4,0.31080228090286255,1
B0B5KZ3C53,3,0.43715205788612366,2
B0B5LVS732,4,0.4718577563762665,5
B0B5RP43VN,4,0.5074238181114197,-1
B0B5V47VK4,4,0.4485242962837219,9
B0B5YBGCKD,4,0.6416302919387817,25
B0B5ZF3NRK,4,0.5880125761032104,0
B0B61DSF17,4,0.40928131341934204,13
B0B61GCHC1,4,0.505316436290741,0
B0B61HYR92,3,0.4614861011505127,0
B0B65MJ45G,2,0.4965614378452301,0
